title	organization	location	mode	duration_weeks	stipend_per_month	description	requirements	req_1	req_2	req_3	req_4	req_5	req_6
PMO Analyst Intern	CorePMO 146	Lucknow	Onsite	12	15000	PMO Analyst Intern at CorePMO 146 in Lucknow â€” focused on PMO Support, Reporting, Excel.	PMO Support, Reporting, Excel	PMO Support	Reporting	Excel
Project Controls & PMIS Intern	Constructive PMIS 147	Bhopal	Onsite	12	15000	Project Controls & PMIS Intern at Constructive PMIS 147 in Bhopal â€” focused on Schedule Mgmt, EVM, Primavera P6.	Schedule Mgmt, EVM, Primavera P6	Schedule Mgmt	EVM	Primavera P6
PMIS Implementation Intern	Rollout PMIS 148	Patna	Onsite	12	15000	PMIS Implementation Intern at Rollout PMIS 148 in Patna â€” focused on Implementation, User Onboarding, Confluence.	Implementation, User Onboarding, Confluence	Implementation	User Onboarding	Confluence
PMIS QA Intern	Inspect PMIS 149	Chandigarh	Onsite	12	15000	PMIS QA Intern at Inspect PMIS 149 in Chandigarh â€” focused on Testing, QA, Jira.	Testing, QA, Jira	Testing	QA	Jira
PMIS Dashboard Intern	DataCraft PMIS 150	Gurgaon	Onsite	12	25000	PMIS Dashboard Intern at DataCraft PMIS 150 in Gurgaon â€” focused on Power BI, Visualization, DAX.	Power BI, Visualization, DAX	Power BI	Visualization	DAX
PMIS Automation Intern	Bot PMIS 151	Noida	Onsite	12	25000	PMIS Automation Intern at Bot PMIS 151 in Noida â€” focused on Automation, Python, APIs.	Automation, Python, APIs	Automation	Python	APIs
EVM & PMIS Intern	CostWorks PMIS 152	Kochi	Onsite	12	15000	EVM & PMIS Intern at CostWorks PMIS 152 in Kochi â€” focused on EVM, Cost Reports, MS Project.	EVM, Cost Reports, MS Project	EVM	Cost Reports	MS Project
PMIS Business Analyst Intern	Analytica PMIS 153	Thiruvananthapuram	Onsite	12	15000	PMIS Business Analyst Intern at Analytica PMIS 153 in Thiruvananthapuram â€” focused on Requirements, BPMN, Excel.	Requirements, BPMN, Excel	Requirements	BPMN	Excel
PMIS Support Intern	Assist PMIS 154	Surat	Onsite	12	15000	PMIS Support Intern at Assist PMIS 154 in Surat â€” focused on Helpdesk, Troubleshooting, Documentation.	Helpdesk, Troubleshooting, Documentation	Helpdesk	Troubleshooting	Documentation
PMIS Data Engineer Intern	ETLPro PMIS 155	Vadodara	Onsite	12	15000	PMIS Data Engineer Intern at ETLPro PMIS 155 in Vadodara â€” focused on ETL, SQL, Data Integration.	ETL, SQL, Data Integration	ETL	SQL	Data Integration
PMIS Testing Intern	QAPro PMIS 156	Nagpur	Onsite	12	15000	PMIS Testing Intern at QAPro PMIS 156 in Nagpur â€” focused on Test Cases, Automation, Jira.	Test Cases, Automation, Jira	Test Cases	Automation	Jira
PMIS Configuration Intern	ConfigPro PMIS 157	Indore	Onsite	12	15000	PMIS Configuration Intern at ConfigPro PMIS 157 in Indore â€” focused on System Config, Admin, SharePoint.	System Config, Admin, SharePoint	System Config	Admin	SharePoint
PMIS Migration Intern	Switch PMIS 158	Dehradun	Onsite	12	15000	PMIS Migration Intern at Switch PMIS 158 in Dehradun â€” focused on Migration, ETL, Reconciliation.	Migration, ETL, Reconciliation	Migration	ETL	Reconciliation
PMIS & Primavera Intern	PlanWorks PMIS 159	Mangalore	Onsite	12	15000	PMIS & Primavera Intern at PlanWorks PMIS 159 in Mangalore â€” focused on Primavera P6, Schedule Mgmt, Risk.	Primavera P6, Schedule Mgmt, Risk	Primavera P6	Schedule Mgmt	Risk
PMIS Power BI Intern	Insightful PMIS 160	Ranchi	Onsite	12	15000	PMIS Power BI Intern at Insightful PMIS 160 in Ranchi â€” focused on Power BI, Dashboards, SQL.	Power BI, Dashboards, SQL	Power BI	Dashboards	SQL
PMIS Intern	AxisCore PMIS 161	Bhubaneswar	Onsite	12	15000	PMIS Intern at AxisCore PMIS 161 in Bhubaneswar â€” focused on MS Project, PMO Reporting, Excel.	MS Project, PMO Reporting, Excel	MS Project	PMO Reporting	Excel
Project Controls Intern	ForgeWorks PMIS 162	Guwahati	Onsite	12	15000	Project Controls Intern at ForgeWorks PMIS 162 in Guwahati â€” focused on EVM, Budgeting, Primavera.	EVM, Budgeting, Primavera	EVM	Budgeting	Primavera
PMIS Reporting Intern	DataLens PMIS 163	Shillong	Onsite	12	15000	PMIS Reporting Intern at DataLens PMIS 163 in Shillong â€” focused on Power BI, Report Design, SQL.	Power BI, Report Design, SQL	Power BI	Report Design	SQL
PMIS Data Integration Intern	SyncWorks PMIS 164	Goa	Onsite	12	15000	PMIS Data Integration Intern at SyncWorks PMIS 164 in Goa â€” focused on Data Integration, ETL, API.	Data Integration, ETL, API	Data Integration	ETL	API
Project Management Intern (PMIS)	Guide PMIS 165	Remote	Remote	12	10000	Project Management Intern (PMIS) at Guide PMIS 165 (Remote) â€” focused on Project Coordination, Gantt, Stakeholder Comm.	Project Coordination, Gantt, Stakeholder Comm.	Project Coordination	Gantt	Stakeholder Comm.
PMO Analyst Intern	Hub PMIS 166	Delhi	Onsite	12	25000	PMO Analyst Intern at Hub PMIS 166 in Delhi â€” focused on PMO Admin, Reporting, Excel.	PMO Admin, Reporting, Excel	PMO Admin	Reporting	Excel
Project Controls & PMIS Intern	Builder PMIS 167	Mumbai	Onsite	12	25000	Project Controls & PMIS Intern at Builder PMIS 167 in Mumbai â€” focused on Schedule Control, EVM, Primavera P6.	Schedule Control, EVM, Primavera P6	Schedule Control	EVM	Primavera P6
PMIS Implementation Intern	SetupWorks PMIS 168	Bangalore	Onsite	12	25000	PMIS Implementation Intern at SetupWorks PMIS 168 in Bangalore â€” focused on Implementation, Training, Confluence.	Implementation, Training, Confluence	Implementation	Training	Confluence
PMIS QA Intern	Quality PMIS 169	Hyderabad	Onsite	12	25000	PMIS QA Intern at Quality PMIS 169 in Hyderabad â€” focused on QA Testing, Bug Tracking, Jira.	QA Testing, Bug Tracking, Jira	QA Testing	Bug Tracking	Jira
PMIS Dashboard Intern	DashLine PMIS 170	Chennai	Onsite	12	25000	PMIS Dashboard Intern at DashLine PMIS 170 in Chennai â€” focused on Power BI, Visuals, DAX.	Power BI, Visuals, DAX	Power BI	Visuals	DAX
PMIS Automation Intern	Script PMIS 171	Pune	Onsite	12	25000	PMIS Automation Intern at Script PMIS 171 in Pune â€” focused on Scripting, Python, Automation.	Scripting, Python, Automation	Scripting	Python	Automation
EVM & PMIS Intern	Forecast PMIS 172	Kolkata	Onsite	12	25000	EVM & PMIS Intern at Forecast PMIS 172 in Kolkata â€” focused on EVM, Forecasting, Cost Control.	EVM, Forecasting, Cost Control	EVM	Forecasting	Cost Control
PMIS Business Analyst Intern	Blueprint PMIS 173	Ahmedabad	Onsite	12	15000	PMIS Business Analyst Intern at Blueprint PMIS 173 in Ahmedabad â€” focused on Requirements, Process Flows, Excel.	Requirements, Process Flows, Excel	Requirements	Process Flows	Excel
PMIS Support Intern	HelpDesk PMIS 174	Jaipur	Onsite	12	15000	PMIS Support Intern at HelpDesk PMIS 174 in Jaipur â€” focused on User Support, Documentation, Training.	User Support, Documentation, Training	User Support	Documentation	Training
PMIS Data Engineer Intern	DataCraft PMIS 175	Lucknow	Onsite	12	15000	PMIS Data Engineer Intern at DataCraft PMIS 175 in Lucknow â€” focused on ETL, Warehousing, SQL.	ETL, Warehousing, SQL	ETL	Warehousing	SQL
PMIS Testing Intern	TestPro PMIS 176	Bhopal	Onsite	12	15000	PMIS Testing Intern at TestPro PMIS 176 in Bhopal â€” focused on Automation, QA, Jira.	Automation, QA, Jira	Automation	QA	Jira
PMIS Configuration Intern	AdminWorks PMIS 177	Patna	Onsite	12	15000	PMIS Configuration Intern at AdminWorks PMIS 177 in Patna â€” focused on Config, Roles, Permissions.	Config, Roles, Permissions	Config	Roles	Permissions
PMIS Migration Intern	Migrate PMIS 178	Chandigarh	Onsite	12	15000	PMIS Migration Intern at Migrate PMIS 178 in Chandigarh â€” focused on Data Migration, Validation, ETL.	Data Migration, Validation, ETL	Data Migration	Validation	ETL
PMIS & Primavera Intern	Planner PMIS 179	Gurgaon	Onsite	12	25000	PMIS & Primavera Intern at Planner PMIS 179 in Gurgaon â€” focused on Primavera P6, Float Analysis, Scheduling.	Primavera P6, Float Analysis, Scheduling	Primavera P6	Float Analysis	Scheduling
PMIS Power BI Intern	Visualize PMIS 180	Noida	Onsite	12	25000	PMIS Power BI Intern at Visualize PMIS 180 in Noida â€” focused on Power BI, KPI Building, SQL.	Power BI, KPI Building, SQL	Power BI	KPI Building	SQL
PMIS Intern	ProjectPulse PMIS 181	Kochi	Onsite	12	15000	PMIS Intern at ProjectPulse PMIS 181 in Kochi â€” focused on MS Project, PMO Assistance, Excel.	MS Project, PMO Assistance, Excel	MS Project	PMO Assistance	Excel
Project Controls Intern	Capital PMIS 182	Thiruvananthapuram	Onsite	12	15000	Project Controls Intern at Capital PMIS 182 in Thiruvananthapuram â€” focused on Cost Reports, EVM, Primavera.	Cost Reports, EVM, Primavera	Cost Reports	EVM	Primavera
PMIS Reporting Intern	ClarityWorks PMIS 183	Surat	Onsite	12	15000	PMIS Reporting Intern at ClarityWorks PMIS 183 in Surat â€” focused on Power BI, Reporting, DAX.	Power BI, Reporting, DAX	Power BI	Reporting	DAX
PMIS Data Integration Intern	PipelineWorks PMIS 184	Vadodara	Onsite	12	15000	PMIS Data Integration Intern at PipelineWorks PMIS 184 in Vadodara â€” focused on ETL, API, Data Mapping.	ETL, API, Data Mapping	ETL	API	Data Mapping
Project Management Intern (PMIS)	Steer PMIS 185	Nagpur	Onsite	12	15000	Project Management Intern (PMIS) at Steer PMIS 185 in Nagpur â€” focused on Project Planning, Stakeholder Mgmt, Gantt.	Project Planning, Stakeholder Mgmt, Gantt	Project Planning	Stakeholder Mgmt	Gantt
PMO Analyst Intern	Center PMIS 186	Indore	Onsite	12	15000	PMO Analyst Intern at Center PMIS 186 in Indore â€” focused on Resource Scheduling, Reporting, Excel.	Resource Scheduling, Reporting, Excel	Resource Scheduling	Reporting	Excel
Project Controls & PMIS Intern	Construct PMIS 187	Dehradun	Onsite	12	15000	Project Controls & PMIS Intern at Construct PMIS 187 in Dehradun â€” focused on EVM, Schedule Recovery, Primavera P6.	EVM, Schedule Recovery, Primavera P6	EVM	Schedule Recovery	Primavera P6
PMIS Implementation Intern	Enable PMIS 188	Mangalore	Onsite	12	15000	PMIS Implementation Intern at Enable PMIS 188 in Mangalore â€” focused on Deployment, User Training, Confluence.	Deployment, User Training, Confluence	Deployment	User Training	Confluence
PMIS QA Intern	VerifyWorks PMIS 189	Ranchi	Onsite	12	15000	PMIS QA Intern at VerifyWorks PMIS 189 in Ranchi â€” focused on QA, Test Plans, Jira.	QA, Test Plans, Jira	QA	Test Plans	Jira
PMIS Dashboard Intern	ReportLab PMIS 190	Bhubaneswar	Onsite	12	15000	PMIS Dashboard Intern at ReportLab PMIS 190 in Bhubaneswar â€” focused on Power BI, Dashboards, SQL.	Power BI, Dashboards, SQL	Power BI	Dashboards	SQL
PMIS Automation Intern	FlowAuto PMIS 191	Guwahati	Onsite	12	15000	PMIS Automation Intern at FlowAuto PMIS 191 in Guwahati â€” focused on Automation, Python, APIs.	Automation, Python, APIs	Automation	Python	APIs
EVM & PMIS Intern	BudgetEdge PMIS 192	Shillong	Onsite	12	15000	EVM & PMIS Intern at BudgetEdge PMIS 192 in Shillong â€” focused on EVM, Cost Mgmt, MS Project.	EVM, Cost Mgmt, MS Project	EVM	Cost Mgmt	MS Project
PMIS Business Analyst Intern	ProcessLab PMIS 193	Goa	Onsite	12	15000	PMIS Business Analyst Intern at ProcessLab PMIS 193 in Goa â€” focused on Analysis, BPMN, Requirements.	Analysis, BPMN, Requirements	Analysis	BPMN	Requirements
PMIS Support Intern	ClientFirst PMIS 194	Remote	Remote	12	10000	PMIS Support Intern at ClientFirst PMIS 194 (Remote) â€” focused on User Support, Troubleshooting, Docs.	User Support, Troubleshooting, Docs	User Support	Troubleshooting	Docs
PMIS Data Engineer Intern	DataWorks PMIS 195	Delhi	Onsite	12	25000	PMIS Data Engineer Intern at DataWorks PMIS 195 in Delhi â€” focused on ETL, Data Pipelines, SQL.	ETL, Data Pipelines, SQL	ETL	Data Pipelines	SQL
PMIS Testing Intern	QAWorksPro PMIS 196	Mumbai	Onsite	12	25000	PMIS Testing Intern at QAWorksPro PMIS 196 in Mumbai â€” focused on Test Automation, QA, Jira.	Test Automation, QA, Jira	Test Automation	QA	Jira
PMIS Configuration Intern	ConfigEdge PMIS 197	Bangalore	Onsite	12	25000	PMIS Configuration Intern at ConfigEdge PMIS 197 in Bangalore â€” focused on System Config, Admin, SharePoint.	System Config, Admin, SharePoint	System Config	Admin	SharePoint
PMIS Migration Intern	Transit PMIS 198	Hyderabad	Onsite	12	25000	PMIS Migration Intern at Transit PMIS 198 in Hyderabad â€” focused on Cutover, Data Reconciliation, ETL.	Cutover, Data Reconciliation, ETL	Cutover	Data Reconciliation	ETL
PMIS & Primavera Intern	TimeLine PMIS 199	Chennai	Onsite	12	25000	PMIS & Primavera Intern at TimeLine PMIS 199 in Chennai â€” focused on Primavera P6, Schedule Integration, Risk.	Primavera P6, Schedule Integration, Risk	Primavera P6	Schedule Integration	Risk
PMIS Power BI Intern	DashboardPro	Pune	Hybrid	12	25000	Support development of Power BI reports and dashboards for PMIS; work with project data and DAX measures.	Power BI, Reports, DAX, Data modeling, SQL (nice-to-have), attention to detail	Power BI	DAX	Reports	Data Modeling	SQL	Attention to detail
PMIS Intern	ProjectCore	Kolkata	Hybrid	12	15000	Assist PMO with MS Project, reporting and coordination tasks.	MS Project, PMO Support, Reporting, Excel, Communication, Teamwork	MS Project	PMO Support	Reporting	Excel	Communication	Teamwork
Project Controls Intern	CostFlow	Ahmedabad	Hybrid	16	22000	Support cost control activities, Earned Value Management and scheduling using Primavera.	Cost Control, EVM, Primavera, MS Excel, Analytical skills, Attention to detail	Cost Control	EVM	Primavera	MS Excel	Analytical skills	Attention to detail
PMIS Reporting Intern	DataPoint	Jaipur	Onsite	12	18000	Build and maintain PMIS reports using Power BI and SQL.	Power BI, Reports, SQL, Data Visualization, DAX, Communication	Power BI	Reports	SQL	Data Visualization	DAX	Communication
PMIS Data Integration Intern	Conflux	Lucknow	Onsite	12	20000	Develop ETL workflows and API integrations to consolidate project data for PMIS.	ETL, API Integration, Data Mapping, SQL, Python, Data Quality	ETL	API Integration	Data Mapping	SQL	Python	Data Quality
Project Management Intern (PMIS)	Orchestrate	Bhopal	Onsite	12	18000	Assist in project planning, stakeholder communication and Gantt schedule maintenance.	Planning, Stakeholder Communication, Gantt, MS Project, Reporting, Time management	Planning	Stakeholder Communication	Gantt	MS Project	Reporting	Time management
PMO Analyst Intern	Anchor	Patna	Onsite	12	14000	Support PMO tasks, prepare regular reports and maintain project trackers.	PMO Tasks, Reporting, Excel, Data Analysis, Communication, Documentation	PMO Tasks	Reporting	Excel	Data Analysis	Communication	Documentation
Project Controls & PMIS Intern	Foundation	Chandigarh	Onsite	16	22000	Work on schedule control and EVM; use Primavera for schedule updates and recovery.	Schedule Control, EVM, Primavera, Risk Analysis, Excel, Problem solving	Schedule Control	EVM	Primavera	Risk Analysis	Excel	Problem solving
PMIS Implementation Intern	Deliver	Gurgaon	Hybrid	12	28000	Hands-on PMIS platform implementation, end-user training and documentation in Confluence.	Implementation, Training, Confluence, Configuration, Communication, Documentation	Implementation	Training	Confluence	Configuration	Communication	Documentation
PMIS QA Intern	TestLab	Noida	Hybrid	8	15000	Create and execute test cases for PMIS, report defects and work with Jira.	QA, Test Cases, Jira, Test Automation (nice-to-have), Attention to detail, Communication	QA	Test Cases	Jira	Test Automation	Attention to detail	Communication
PMIS Dashboard Intern	VisualEdge	Kochi	Onsite	12	20000	Design KPI dashboards in Power BI and optimize SQL queries for performance.	Power BI, Dashboards, SQL, Data Modeling, Visualization, DAX	Power BI	Dashboards	SQL	Data Modeling	Visualization	DAX
PMIS Automation Intern	AutoFlow	Thiruvananthapuram	Onsite	12	30000	Develop automation scripts and API integrations using Python to streamline PMIS workflows.	Automation, Python, API, Scripting, ETL, Problem solving	Automation	Python	API	Scripting	ETL	Problem solving
EVM & PMIS Intern	CostInsight	Surat	Onsite	12	20000	Perform EVM calculations and cost analysis to support project financials.	EVM, Cost Analysis, MS Project, Excel, Analytical skills, Reporting	EVM	Cost Analysis	MS Project	Excel	Analytical skills	Reporting
PMIS Business Analyst Intern	Reqs	Vadodara	Onsite	12	22000	Gather requirements, model processes using BPMN and prepare PMIS documentation.	Requirements, BPMN, Documentation, Stakeholder Management, Communication, Analytical skills	Requirements	BPMN	Documentation	Stakeholder Management	Communication	Analytical skills
PMIS Support Intern	SupportWorks	Nagpur	Onsite	12	14000	Provide user support, training sessions and maintain knowledge base documentation.	User Support, Training, Documentation, Troubleshooting, Communication, Patience	User Support	Training	Documentation	Troubleshooting	Communication	Patience
